Date,Portfolio_value,Portfolio_value_without_options,Portfolio_cash,Neto_coverage_ratio
2017-09-07,536600235.9768931710571765899658203125,540736456.84332570,688820060.38332569599151611328125,0.89271973042005092458599
2017-09-08,536832638.3368930710571765899658203125,541085060.3833257,688820060.38332569599151611328125,0.892804078413585986014
2017-09-09,536832638.3368930710571765899658203125,541085060.3833257,688820060.38332569599151611328125,0.892804078413585986014
2017-09-10,536832638.3368930710571765899658203125,541085060.3833257,688820060.38332569599151611328125,0.892804078413585986014
2017-09-11,536341837.5368930710571765899658203125,540348859.18332570,688820060.38332569599151611328125,0.8926259474225521803242
2017-09-12,560400125.5305150463771283626556396484375,562795397.57694770,662472995.21694767475128173828125,0.92546111259398737951768
2017-09-13,558680134.393944664234101772308349609375,562496751.80605800,712130145.38605797290802001953125,0.89561121807348879
2017-09-14,558646626.093944664234101772308349609375,562456541.84605800,712130145.38605797290802001953125,0.89559239662619170093995
2017-09-15,558591132.943944554234101772308349609375,562389950.06605819,712130145.38605797290802001953125,0.89556122639678376463123
2017-09-16,558591132.943944554234101772308349609375,562389950.06605819,712130145.38605797290802001953125,0.89556122639678376463123
2017-09-17,558591132.943944554234101772308349609375,562389950.06605819,712130145.38605797290802001953125,0.89556122639678376463123
2017-09-18,558249128.543944564234101772308349609375,561979544.7860579,712130145.38605797290802001953125,0.89536912420747702227803
2017-09-19,556390374.844386730861771106719970703125,561530999.8665324,762034202.98653233051300048828125,0.8692325077149309490531
2017-09-20,556351871.414386730861771106719970703125,561486995.9465323,762034202.98653233051300048828125,0.86921085321446989686514
2017-09-21,556329483.734386830861771106719970703125,561461410.0265323,762034202.98653233051300048828125,0.86919826228356098833059
2017-09-22,556932176.584386730861771106719970703125,562253402.1865324,762034202.98653233051300048828125,0.869469505712254901106
2017-09-23,556932176.584386730861771106719970703125,562253402.1865324,762034202.98653233051300048828125,0.869469505712254901106
2017-09-24,556932176.584386730861771106719970703125,562253402.1865324,762034202.98653233051300048828125,0.869469505712254901106
2017-09-25,556804383.604386630861771106719970703125,562083011.5465324,762034202.98653233051300048828125,0.8694136057804235753242
2017-09-26,556705374.844386730861771106719970703125,561950999.8665324,762034202.98653233051300048828125,0.8693702968057466741551
2017-09-27,556569774.244386830861771106719970703125,561770199.0665323,762034202.98653233051300048828125,0.86931098162038782575211
2017-09-28,556563182.464386830861771106719970703125,561761410.0265323,762034202.98653233051300048828125,0.86930809820650511674184
2017-09-29,556133480.304386730861771106719970703125,561237406.1065323,762034202.98653233051300048828125,0.8690880290818612557199
2017-09-30,556133480.304386730861771106719970703125,561237406.1065323,762034202.98653233051300048828125,0.8690880290818612557199
2017-10-01,556133480.304386730861771106719970703125,561237406.1065323,762034202.98653233051300048828125,0.8690880290818612557199
2017-10-02,555346681.004386830861771106719970703125,560338206.9065324,762034202.98653233051300048828125,0.86864552965246752401
2017-10-03,554706871.414386730861771106719970703125,559606995.9465323,762034202.98653233051300048828125,0.86828569789042145689488
2017-10-04,554487078.974386830861771106719970703125,559355804.5865324,762034202.98653233051300048828125,0.86816208564358159263207
2017-10-05,553123159.415238130861771106719970703125,557918083.7573837,761186892.31738376617431640625,0.8677244644958785697465
2017-10-06,552662571.035238230861771106719970703125,557391697.0373837,761186892.31738376617431640625,0.8674651391948358459501
2017-10-07,552662571.035238230861771106719970703125,557391697.0373837,761186892.31738376617431640625,0.8674651391948358459501
2017-10-08,552662571.035238230861771106719970703125,557391697.0373837,761186892.31738376617431640625,0.8674651391948358459501
2017-10-09,552386074.395238130861771106719970703125,557075700.8773838,761186892.31738376617431640625,0.86730946315627545920421
2017-10-10,552484067.605238230861771106719970703125,557187693.1173837,761186892.31738376617431640625,0.86736463632126790510988
2017-10-11,552439958.715238130861771106719970703125,557137282.9573838,761186892.31738376617431640625,0.86733980167134061673401
2017-10-12,552281775.095238030861771106719970703125,556956501.6773838,761186892.31738376617431640625,0.86725073947034355468
2017-10-13,552087173.065238230861771106719970703125,556734099.3573838,761186892.31738376617431640625,0.8671411725941376133522
2017-10-14,552087173.065238230861771106719970703125,556734099.3573838,761186892.31738376617431640625,0.8671411725941376133522
2017-10-15,552087173.065238230861771106719970703125,556734099.3573838,761186892.31738376617431640625,0.8671411725941376133522
2017-10-16,577648646.921870658728778362274169921875,580875131.1717300,734209335.2517299652099609375,0.89707022463274807081803
2017-10-17,577568654.221870558728778362274169921875,580779139.9317299,734209335.2517299652099609375,0.8970266443097206164720
2017-10-18,602911829.721632627452852725982666015625,604632583.09734569,707147387.7773456573486328125,0.9291670977991772717389
2017-10-19,603196236.441632627452852725982666015625,605011792.05734569,707147387.7773456573486328125,0.929301160713979212896
2017-10-20,602771131.461632537452852725982666015625,604444985.41734560,707147387.7773456573486328125,0.92910077581197829765018
2017-10-21,602771131.461632537452852725982666015625,604444985.41734560,707147387.7773456573486328125,0.92910077581197829765018
2017-10-22,602771131.461632537452852725982666015625,604444985.41734560,707147387.7773456573486328125,0.92910077581197829765018
2017-10-23,602455530.891632637452852725982666015625,604024184.65734570,707147387.7773456573486328125,0.92895200881966769093
2017-10-24,602738135.871632537452852725982666015625,604400991.29734570,707147387.7773456573486328125,0.92908522243486032458
2017-10-25,602802332.631632547452852725982666015625,604486586.97734561,707147387.7773456573486328125,0.92911548333996998754
2017-10-26,602995530.891632637452852725982666015625,604744184.65734570,707147387.7773456573486328125,0.92920655264336159290
2017-10-27,602690132.931632537452852725982666015625,604336987.37734560,707147387.7773456573486328125,0.929062594931348910653
2017-10-28,602690132.931632537452852725982666015625,604336987.37734560,707147387.7773456573486328125,0.929062594931348910653
2017-10-29,602690132.931632537452852725982666015625,604336987.37734560,707147387.7773456573486328125,0.929062594931348910653
2017-10-30,602465433.231632537452852725982666015625,604037387.7773457,707147387.7773456573486328125,0.92895667655945843943494
2017-10-31,602518233.531632537452852725982666015625,604107788.17734570,707147387.7773456573486328125,0.9289815654302995567284
2017-11-01,602301634.401632537452852725982666015625,603818989.33734560,707147387.7773456573486328125,0.9288794654844495536123
2017-11-02,602414134.401632537452852725982666015625,603968989.33734560,707147387.7773456573486328125,0.9289324954477191165222
2017-11-03,602340035.271632547452852725982666015625,603870190.49734561,707147387.7773456573486328125,0.92889756678867739500301
2017-11-04,602340035.271632547452852725982666015625,603870190.49734561,707147387.7773456573486328125,0.92889756678867739500301
2017-11-05,602340035.271632547452852725982666015625,603870190.49734561,707147387.7773456573486328125,0.92889756678867739500301
2017-11-06,602173834.101632527452852725982666015625,603648588.93734560,707147387.7773456573486328125,0.9288192233047622296234
2017-11-07,602034630.021632547452852725982666015625,603462983.49734561,707147387.7773456573486328125,0.92875360564032333564409
2017-11-08,600345655.2376938607363224029541015625,603367060.7474192,758689658.4074192047119140625,0.89951780815092949731763
2017-11-09,600534053.6776939607363224029541015625,603649658.4074192,758689658.4074192047119140625,0.8995798883565551836468
2017-11-10,600686856.3976939607363224029541015625,603878862.4874192,758689658.4074192047119140625,0.899630239220807445338
2017-11-11,600686856.3976939607363224029541015625,603878862.4874192,758689658.4074192047119140625,0.899630239220807445338
2017-11-12,600686856.3976939607363224029541015625,603878862.4874192,758689658.4074192047119140625,0.899630239220807445338
2017-11-13,600832852.5176940607363224029541015625,604097856.6674192,758689658.4074192047119140625,0.8996783472048764350765
2017-11-14,600784053.6776939607363224029541015625,604024658.4074192,758689658.4074192047119140625,0.8996622672308516845549
2017-11-15,601116055.6376938607363224029541015625,604522661.3474192,758689658.4074192047119140625,0.89977166702176798194066
2017-11-16,600976055.6376938607363224029541015625,604312661.3474192,758689658.4074192047119140625,0.89972553485216194143213
2017-11-17,600576456.0376940607363224029541015625,603713261.9474192,758689658.4074192047119140625,0.89959386059129248755487
2017-11-18,600576456.0376940607363224029541015625,603713261.9474192,758689658.4074192047119140625,0.89959386059129248755487
2017-11-19,600576456.0376940607363224029541015625,603713261.9474192,758689658.4074192047119140625,0.89959386059129248755487
2017-11-20,600714454.0776938607363224029541015625,603920259.0074193,758689658.4074192047119140625,0.89963933308405376900155
2017-11-21,600322657.1876937607363224029541015625,603339463.0874191,758689658.4074192047119140625,0.8995056830087215230195
2017-11-22,599765650.3376939607363224029541015625,602671054.8674193,758689658.4074192047119140625,0.899212015186139494854
2017-11-23,599765650.3376939607363224029541015625,602671054.8674193,758689658.4074192047119140625,0.899212015186139494854
2017-11-24,599760157.1876937607363224029541015625,602664463.0874191,758689658.4074192047119140625,0.8992091190612541197504
2017-11-25,599760157.1876937607363224029541015625,602664463.0874191,758689658.4074192047119140625,0.8992091190612541197504
2017-11-26,599760157.1876937607363224029541015625,602664463.0874191,758689658.4074192047119140625,0.8992091190612541197504
2017-11-27,599648157.6876938607363224029541015625,602530063.6874192,758689658.4074192047119140625,0.89915007014777069137313
2017-11-28,623740141.8687816237406253814697265625,629757473.7279742,838232669.007974147796630859375,0.87564598530457852102326
2017-11-29,621989731.7087815237406253814697265625,628007063.5679741,838232669.007974147796630859375,0.8746018777287716455611
2017-11-30,621500942.5887816237406253814697265625,627518274.4479742,838232669.007974147796630859375,0.8743103183932363494030
2017-12-01,620607329.3087816237406253814697265625,626624661.1679742,838232669.007974147796630859375,0.87377728424112107888520
2017-12-02,620607329.3087816237406253814697265625,626624661.1679742,838232669.007974147796630859375,0.87377728424112107888520
2017-12-03,620607329.3087816237406253814697265625,626624661.1679742,838232669.007974147796630859375,0.87377728424112107888520
2017-12-04,619640141.8687816237406253814697265625,625657473.7279742,838232669.007974147796630859375,0.87320036361051341145741
2017-12-05,621032934.8287816237406253814697265625,627050266.6879742,838232669.007974147796630859375,0.87403115499546883869595
2017-12-06,622116137.9487815237406253814697265625,628133469.8079741,838232669.007974147796630859375,0.87467727817823730998514
2017-12-07,621944946.5087815237406253814697265625,627962278.3679741,838232669.007974147796630859375,0.87457516366616355742418
2017-12-08,620518540.2687815237406253814697265625,626535872.1279741,838232669.007974147796630859375,0.873724322191750419
